proj_id,report_quarter,quarter_first_seen,project_age,match_confidence,segment,class_type,territory,project_stage,announced_load_mw,initial_service_date,new_project,change_announced_load,change_load_ramp,change_project_stage,change_initial_service_date,load_2023,load_2024,load_2025,load_2026,load_2027,load_2028,load_2029,load_2030,load_2031,load_2032,load_2033,load_2034,load_2035,load_2036,load_2037
P0108,2026Q1,2024Q3,7,exact,data center,Commercial,Inside,Technical Review,576,Q4 2027,,,,,,,,,0.0,2.0,40.0,240.0,336.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0
P0109,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,271,Q1 2027,,,,,Y,0.0,0.0,0.0,0.0,33.0,48.0,79.0,97.0,140.0,179.0,233.0,255.0,271.0,271.0,271.0
P0109,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Technical Review,271,Q1 2027,,,,,,0.0,0.0,0.0,0.0,33.0,48.0,79.0,97.0,140.0,179.0,233.0,255.0,271.0,271.0,271.0
P0110,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2028,,,,,Y,0.0,0.0,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2028,,,,,,0.0,0.0,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2027,,,Y,,Y,0.0,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2027,,,,,,0.0,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2027,,,,,,0.0,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2025Q4,2024Q3,6,exact,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2027,,,Y,,,,,0.0,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0110,2026Q1,2024Q3,7,ramp_1.00,data center,Commercial,Inside,Contract for Electric Service,145,Q4 2028,,,,,Y,,,,0.0,0.0,97.0,104.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
P0111,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,1000,Q2 2026,,,,,,0.0,0.0,0.0,200.0,350.0,500.0,600.0,700.0,800.0,900.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0111,2025Q1,2024Q4,2,ramp_0.86,data center,Commercial,Inside,Technical Review,1186,Q2 2028,,,,,Y,0.0,0.0,0.0,0.0,0.0,190.0,395.0,654.0,937.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0
P0111,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,1186,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,190.0,395.0,654.0,937.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0
P0112,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,1000,Q1 2026,Y,,,,,0.0,0.0,0.0,4.0,137.0,322.0,507.0,692.0,877.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0112,2025Q1,2024Q4,2,ramp_0.84,data center,Commercial,Inside,Technical Review,1200,Q4 2025,Y,,,,,0.0,0.0,1.0,1.0,200.0,400.0,600.0,800.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0112,2025Q2,2024Q4,3,ramp_0.98,data center,Commercial,Inside,Technical Review,1200,Q4 2027,Y,,,,,0.0,0.0,0.0,5.0,80.0,325.0,610.0,910.0,1170.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0112,2025Q3,2024Q4,4,exact,data center,Commercial,Inside,Technical Review,1200,Q4 2027,,,,,,0.0,0.0,0.0,5.0,80.0,325.0,610.0,910.0,1170.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0112,2025Q4,2024Q4,5,exact,data center,Commercial,Inside,Technical Review,1200,Q4 2027,Y,,,,,,,0.0,0.0,90.0,450.0,810.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0112,2026Q1,2024Q4,6,exact_noseg,data center,Commercial,Inside,Technical Review,1200,Q4 2027,,,,,,,,,0.0,90.0,450.0,810.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0113,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,910,Q4 2026,,,,,,0.0,0.0,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0113,2025Q1,2024Q4,2,ramp_0.98,data center,Commercial,Inside,Technical Review,1000,Q4 2026,,,,,Y,0.0,0.0,0.0,4.0,137.0,322.0,507.0,692.0,877.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0113,2025Q2,2024Q4,3,ramp_0.84,data center,Commercial,Inside,Technical Review,1200,Q4 2026,,,,,,0.0,0.0,0.0,1.0,20.0,400.0,600.0,800.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0113,2025Q3,2024Q4,4,ramp_0.74,data center,Commercial,Inside,Technical Review,1500,Q4 2026,,Y,Y,Y,Y,0.0,0.0,0.0,10.0,505.0,755.0,1005.0,1255.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
P0113,2025Q4,2024Q4,5,ramp_0.92,data center,Commercial,Inside,Technical Review,1600,Q2 2030,Y,,,,,,,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
P0113,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,1600,Q2 2030,,Y,Y,,Y,,,,0.0,0.0,0.0,0.0,400.0,900.0,1300.0,1600.0,1600.0,1600.0,1600.0,1600.0
P0114,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,910,Q4 2026,,,,,,0.0,0.0,0.0,25.0,350.0,550.0,750.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0114,2025Q1,2024Q4,2,ramp_0.86,data center,Commercial,Inside,Technical Review,1150,Q4 2026,Y,,,,,0.0,0.0,0.0,25.0,100.0,350.0,550.0,750.0,950.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0
P0114,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,1150,Q4 2026,,,,,,0.0,0.0,0.0,25.0,100.0,350.0,550.0,750.0,950.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0
P0115,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,500,Q4 2030,,,Y,,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0115,2025Q1,2024Q4,2,exact,data center,Commercial,Inside,Technical Review,500,Q2 2030,,,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0115,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,500,Q2 2030,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0116,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,460,Q1 2026,Y,,,,,0.0,0.0,0.0,2.0,91.0,187.0,283.0,380.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0
P0116,2025Q1,2024Q4,2,ramp_0.75,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,,,Y,0.0,0.0,0.0,1.0,10.0,200.0,400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0116,2025Q2,2024Q4,3,ramp_0.87,data center,Commercial,Inside,Technical Review,725,Q4 2026,,,Y,,Y,0.0,0.0,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0,725.0
P0116,2025Q3,2024Q4,4,exact_noseg,data center,Commercial,Inside,Technical Review,725,Q4 2026,Y,,,,,0.0,0.0,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0,725.0
P0116,2025Q4,2024Q4,5,ramp_0.87,data center,Commercial,Inside,Technical Review,600,Q2 2028,Y,,,,,,,0.0,0.0,0.0,200.0,400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0116,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,600,Q2 2028,,,,,,,,,0.0,0.0,200.0,400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0117,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2025,,,,,Y,0.0,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0117,2025Q1,2024Q4,2,exact,data center,Commercial,Inside,Technical Review,455,Q4 2025,,,,,,0.0,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0117,2025Q2,2024Q4,3,ramp_0.83,data center,Commercial,Inside,Technical Review,597,Q4 2026,,,Y,,Y,0.0,0.0,0.0,2.0,10.0,119.0,239.0,358.0,477.0,597.0,597.0,597.0,597.0,597.0,597.0
P0118,2024Q4,2024Q4,1,new,data center,Commercial,Outside,Technical Review,450,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0118,2025Q1,2024Q4,2,exact,data center,Commercial,Outside,Technical Review,450,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0118,2025Q2,2024Q4,3,exact,data center,Commercial,Outside,Technical Review,450,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0118,2025Q3,2024Q4,4,exact,data center,Commercial,Outside,Technical Review,450,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0118,2025Q4,2024Q4,5,ramp_0.98,data center,Commercial,Inside,Technical Review,480,Q4 2027,,,Y,,Y,,,0.0,0.0,10.0,10.0,143.0,244.0,345.0,447.0,480.0,480.0,480.0,480.0,480.0
P0118,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,480,Q4 2027,,,,,,,,,0.0,10.0,10.0,143.0,244.0,345.0,447.0,480.0,480.0,480.0,480.0,480.0
P0119,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,300,Q1 2026,Y,,,,,0.0,0.0,0.0,50.0,100.0,200.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0119,2025Q1,2024Q4,2,ramp_0.91,data center,Commercial,Inside,Technical Review,350,Q4 2026,Y,,,,,0.0,0.0,0.0,1.0,87.0,155.0,224.0,293.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
P0119,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,350,Q4 2026,,,,,,0.0,0.0,0.0,1.0,87.0,155.0,224.0,293.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
P0120,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Request for Service,285,Q4 2027,,,,,Y,0.0,0.0,0.0,0.0,100.0,200.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
P0120,2025Q1,2024Q4,2,exact,data center,Commercial,Inside,Request for Service,285,Q4 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
P0120,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Request for Service,285,Q4 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
P0120,2025Q3,2024Q4,4,exact,data center,Commercial,Inside,Request for Service,285,Q4 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
P0120,2025Q4,2024Q4,5,exact,data center,Commercial,Inside,Technical Review,300,Q4 2027,,,,,Y,,,0.0,0.0,50.0,150.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0120,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,300,Q4 2027,,,,,,,,,0.0,50.0,150.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0121,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,250,Q4 2026,,,,,Y,0.0,0.0,0.0,75.0,150.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0121,2025Q1,2024Q4,2,exact_noseg,data center,Commercial,Inside,Technical Review,250,Q4 2026,,,,,,0.0,0.0,0.0,10.0,125.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0121,2025Q2,2024Q4,3,ramp_1.00,data center,Commercial,Inside,Technical Review,250,Q4 2026,,,,,,0.0,0.0,0.0,10.0,125.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0121,2025Q3,2024Q4,4,ramp_0.83,data center,Commercial,Inside,Technical Review,350,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,24.0,64.0,104.0,144.0,184.0,224.0,264.0,350.0,350.0,350.0
P0121,2025Q4,2024Q4,5,exact,data center,Commercial,Inside,Technical Review,350,Q2 2028,,,,,,,,0.0,0.0,0.0,24.0,64.0,104.0,144.0,184.0,224.0,264.0,350.0,350.0,350.0
P0121,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,350,Q2 2028,,,,,,,,,0.0,0.0,24.0,64.0,104.0,144.0,184.0,224.0,264.0,350.0,350.0,350.0
P0122,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,243,Q4 2027,,,,,Y,0.0,0.0,0.0,0.0,39.0,63.0,115.0,167.0,208.0,243.0,243.0,243.0,243.0,243.0,243.0
P0122,2025Q1,2024Q4,2,ramp_0.92,data center,Commercial,Inside,Technical Review,243,Q3 2028,,,Y,,Y,0.0,0.0,0.0,0.0,0.0,39.0,63.0,115.0,167.0,208.0,243.0,243.0,243.0,243.0,243.0
P0122,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,243,Q3 2028,,,,,,0.0,0.0,0.0,0.0,0.0,39.0,63.0,115.0,167.0,208.0,243.0,243.0,243.0,243.0,243.0
P0122,2025Q3,2024Q4,4,exact,data center,Commercial,Inside,Technical Review,243,Q3 2028,,,,,,0.0,0.0,0.0,0.0,0.0,39.0,63.0,115.0,167.0,208.0,243.0,243.0,243.0,243.0,243.0
P0122,2025Q4,2024Q4,5,ramp_0.75,data center,Commercial,Outside,Technical Review,250,Q4 2027,Y,,,,,,,0.0,0.0,25.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0122,2026Q1,2024Q4,6,ramp_0.77,data center,Commercial,Outside,Technical Review,360,Q4 2027,,,,,,,,,0.0,72.0,120.0,168.0,216.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0
P0123,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,240,Q1 2026,Y,,,,,0.0,0.0,0.0,40.0,80.0,120.0,160.0,200.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0123,2025Q1,2024Q4,2,ramp_0.81,data center,Commercial,Inside,Technical Review,300,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,131.0,188.0,244.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0123,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,300,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,131.0,188.0,244.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0123,2025Q3,2024Q4,4,exact,data center,Commercial,Inside,Technical Review,300,Q2 2027,,,Y,,,0.0,0.0,0.0,0.0,50.0,150.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0123,2025Q4,2024Q4,5,ramp_0.70,data center,Commercial,Inside,Technical Review,450,Q4 2027,,,Y,,Y,,,0.0,0.0,5.0,5.0,150.0,300.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0123,2026Q1,2024Q4,6,exact,data center,Commercial,Inside,Technical Review,450,Q4 2027,,,,,,,,,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0124,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,150,Q4 2027,,,,,Y,0.0,0.0,0.0,0.0,75.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0124,2025Q1,2024Q4,2,exact,data center,Commercial,Inside,Technical Review,150,Q4 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0124,2025Q2,2024Q4,3,exact,data center,Commercial,Inside,Technical Review,150,Q4 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0124,2025Q3,2024Q4,4,exact,data center,Commercial,Inside,Technical Review,150,Q4 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0125,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,144,Q4 2027,,,,,Y,0.0,0.0,0.0,0.0,36.0,72.0,108.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0125,2025Q1,2024Q4,2,ramp_0.75,data center,Commercial,Inside,Technical Review,200,Q2 2028,,Y,Y,,Y,0.0,0.0,0.0,0.0,0.0,50.0,100.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0126,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,130,Q4 2025,,,Y,,Y,0.0,0.0,5.0,5.0,68.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0126,2025Q1,2024Q4,2,exact,data center,Commercial,Inside,Technical Review,130,Q4 2025,,,,,,0.0,0.0,5.0,5.0,68.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0126,2025Q2,2024Q4,3,ramp_0.97,data center,Commercial,Inside,Technical Review,130,Q1 2028,,,Y,,Y,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0127,2024Q4,2024Q4,1,new,manufacturing,Industrial,Inside,Technical Review,80,Q4 2025,,,Y,,Y,0.0,0.0,5.0,40.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0127,2025Q1,2024Q4,2,exact_noseg,manufacturing,Industrial,Inside,Technical Review,80,Q4 2025,,Y,Y,,,0.0,0.0,10.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0127,2025Q2,2024Q4,3,ramp_0.77,other,Commercial,Inside,Technical Review,140,Q4 2026,,,Y,,Y,0.0,0.0,0.0,4.0,25.0,45.0,65.0,65.0,100.0,100.0,100.0,100.0,120.0,140.0,140.0
P0128,2024Q4,2024Q4,1,new,data center,Commercial,Inside,Technical Review,1000,Q4 2025,,,,,Y,0.0,0.0,5.0,15.0,250.0,500.0,750.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0128,2025Q1,2024Q4,2,ramp_0.80,data center,Commercial,Inside,Technical Review,1200,Q4 2026,,,Y,,Y,0.0,0.0,0.0,400.0,600.0,800.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0128,2025Q2,2024Q4,3,exact_noseg,data center,Commercial,Inside,Technical Review,1200,Q4 2026,Y,,,,,0.0,0.0,0.0,10.0,120.0,600.0,1080.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0128,2025Q3,2024Q4,4,ramp_0.81,data center,Commercial,Inside,Technical Review,1520,Q4 2026,,,,Y,Y,0.0,0.0,0.0,140.0,280.0,560.0,1040.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0
P0128,2025Q4,2024Q4,5,ramp_0.93,data center,Commercial,Outside,Technical Review,2000,Q2 2028,Y,,,,,,,0.0,0.0,0.0,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2000.0,2000.0
P0128,2026Q1,2024Q4,6,exact_noseg,data center,Commercial,Outside,Technical Review,2000,Q2 2028,,,,,,,,,0.0,0.0,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2000.0,2000.0
P0129,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,910,Q4 2026,,,,,,0.0,0.0,0.0,25.0,350.0,550.0,750.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0129,2025Q2,2025Q1,2,ramp_0.95,data center,Commercial,Inside,Technical Review,1000,Q4 2026,,,,,,0.0,0.0,0.0,1.0,12.0,300.0,600.0,900.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0129,2025Q3,2025Q1,3,exact_noseg,data center,Commercial,Inside,Technical Review,648,Q4 2026,,,,,,0.0,0.0,0.0,1.0,150.0,350.0,550.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
P0129,2025Q4,2025Q1,4,ramp_0.93,data center,Commercial,Inside,Technical Review,600,Q4 2027,Y,,,,,,,0.0,0.0,60.0,300.0,540.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0129,2026Q1,2025Q1,5,ramp_0.71,data center,Commercial,Inside,Technical Review,840,Q2 2029,,,Y,,Y,,,,0.0,0.0,0.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0
P0130,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,750,Q4 2026,Y,,,,,0.0,0.0,0.0,400.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0130,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,750,Q4 2026,,,,,,0.0,0.0,0.0,400.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0130,2025Q3,2025Q1,3,exact,data center,Commercial,Inside,Technical Review,750,Q4 2026,,,,,,0.0,0.0,0.0,1.0,150.0,350.0,550.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0130,2025Q4,2025Q1,4,ramp_0.85,data center,Commercial,Inside,Technical Review,910,Q4 2027,,,Y,,Y,,,0.0,0.0,25.0,350.0,550.0,750.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0130,2026Q1,2025Q1,5,ramp_0.81,data center,Commercial,Inside,Technical Review,1200,Q4 2027,,,,,,,,,0.0,5.0,80.0,325.0,610.0,910.0,1170.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0131,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,600,Q4 2026,Y,,,,,0.0,0.0,0.0,1.0,60.0,102.0,204.0,300.0,414.0,510.0,558.0,600.0,600.0,600.0,600.0
P0131,2025Q2,2025Q1,2,exact_noseg,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,,,,0.0,0.0,0.0,1.0,60.0,102.0,204.0,300.0,414.0,510.0,558.0,600.0,600.0,600.0,600.0
P0131,2025Q3,2025Q1,3,exact_noseg,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,,,,0.0,0.0,0.0,1.0,60.0,102.0,204.0,300.0,414.0,510.0,558.0,600.0,600.0,600.0,600.0
P0132,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,600,Q4 2025,Y,,,,,0.0,0.0,5.0,50.0,100.0,200.0,300.0,400.0,500.0,600.0,600.0,600.0,600.0,600.0,600.0
P0132,2025Q2,2025Q1,2,ramp_0.93,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,,,,0.0,0.0,0.0,1.0,10.0,200.0,400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0132,2025Q3,2025Q1,3,exact_noseg,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,Y,,,0.0,0.0,0.0,10.0,163.0,294.0,425.0,557.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0132,2025Q4,2025Q1,4,ramp_0.96,data center,Commercial,Inside,Technical Review,648,Q4 2027,,,Y,,Y,,,0.0,0.0,1.0,50.0,250.0,450.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
P0132,2026Q1,2025Q1,5,ramp_1.00,data center,Commercial,Inside,Technical Review,648,Q4 2027,,,,,,,,,0.0,1.0,50.0,250.0,450.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
P0133,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,,,Y,0.0,0.0,0.0,10.0,163.0,294.0,425.0,557.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0133,2025Q2,2025Q1,2,ramp_0.82,data center,Commercial,Inside,Technical Review,750,Q2 2027,,,,,,0.0,0.0,0.0,0.0,250.0,350.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0133,2025Q3,2025Q1,3,ramp_1.00,data center,Commercial,Inside,Technical Review,750,Q2 2027,,,,,,0.0,0.0,0.0,0.0,250.0,350.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0133,2025Q4,2025Q1,4,ramp_0.83,data center,Commercial,Inside,Technical Review,910,Q4 2027,,Y,Y,,Y,,,0.0,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0133,2026Q1,2025Q1,5,ramp_0.83,data center,Commercial,Inside,Technical Review,1200,Q4 2027,,,,,,,,,0.0,150.0,200.0,400.0,600.0,800.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0134,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,500,Q4 2026,,Y,Y,,Y,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0134,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,500,Q4 2026,Y,,,,,0.0,0.0,0.0,5.0,205.0,405.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0134,2025Q3,2025Q1,3,ramp_0.71,data center,Commercial,Inside,Technical Review,750,Q2 2027,,,Y,,Y,0.0,0.0,0.0,0.0,250.0,350.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0134,2025Q4,2025Q1,4,ramp_0.95,data center,Commercial,Inside,Technical Review,840,Q4 2027,,,Y,,Y,,,0.0,0.0,10.0,30.0,120.0,360.0,600.0,840.0,840.0,840.0,840.0,840.0,840.0
